title,author,price
Betsy Was a Junior,Maud Hart Lovelace,32.99
The Van,Roddy Doyle,32.99
Thinner,Stephen King;Richard Bachman,32.99
"Edgar Allan Poe, A to Z",Dawn B. Sova;Branko·Sou閏ek,32.99
Waiting for My Cats to Die,Stacy Horn,32.99
His Excellency,Joseph J. Ellis,32.99
The Best of Lester Del Rey,Lester Del Rey,32.99
Banvard's Folly,Paul Collins,32.99
"Janet, My Mother, and Me",William Murray,32.99
Happiness,Will Ferguson,32.99
King Lear,William Shakespeare,32.99
The Rapture of Canaan,Sheri Reynolds,32.99
The Secret Dreamworld of a Shopaholic,Sophie Kinsella,32.99
The Players of Gilean,Margaret Weis;Tracy Hickman,32.99
What Einstein Told His Cook,Robert L. Wolke;Marlene Parrish,32.99
Children of the Night,Mercedes Lackey,32.99
The Best of Young British Novelists,Bill Buford,32.99
"Two Girls, Fat and Thin",Mary Gaitskill,32.99
In Search of Dracula,Raymond T. McNally;Radu Florescu,32.99
Chocolat. Joanne Harris,Joanne Harris,32.99
Cat in the Dark,Shirley Rousseau Murphy,32.99
The Rebel,Albert Camus,32.99
De Vita Propria Liber,Girolamo Cardano;Jean Stoner,32.99
Heat Wave,Eric Klinenberg,32.99
Flatmates,Chris Manby,32.99
Sister Freaks,Rebecca St. James,32.99
The Lost Painting,Jonathan Harr,32.99
Soldier of Sidon,Gene Wolfe,32.99
When She was Good,Philip Roth,32.99
Mysteries of Pittsburgh,Michael Chabon,32.99
The Soloist,Nicholas Christopher,32.99
Police Brutality,Jill Nelson,32.99
Lysistrata,Aristophanes;Jeffrey Henderson,32.99
7 Steps to Midnight,Richard Matheson,32.99
Break in,Dick Francis,32.99
Think and Grow Rich,Napoleon Hill;Arthur R. Pell,32.99
Shadow Lover,Anne Stuart,32.99
The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,Robert Louis Stevenson,32.99
Proust's Way: A Field Guide to In Search of Lost Time,Roger Shattuck,32.99
Ride of the Second Horseman,Robert L. O'Connell,32.99
Harry Potter and the Sorcerer's Stone (Book 1),"Rowling, J.K.",32.99
The Birth of Tragedy and The Genealogy of Morals,Friedrich Wilhelm Nietzsche,32.99
The Law of Enclosures,Dale Peck,32.99
Schmidt Delivered,Louis Begley,32.99
After Henry,Joan Didion,32.99
There's a (slight) Chance I Might be Going to Hell,Laurie Notaro,32.99
The Life of Sir Arthur Conan Doyle,John Dickson Carr,32.99
The Purpose of Your Life,Carol Adrienne,32.99
You Get So Alone at Times,Charles Bukowski,32.99
Arrows of the Queen,Mercedes Lackey,32.99
On Writing,Stephen King,32.99
Double Dealer,Max Allan Collins,32.99
Die Broke,Stephen Pollan;Mark Levine,32.99
Best Science Fiction Stories of H. G. Wells,Herbert George Wells,32.99
A Cast of Corbies,Josepha Sherman;Mercedes Lackey,32.99
Jamie's Italy,Jamie Oliver,32.99
Anne of Green Gables,Lucy Maud Montgomery,32.99
Mythology,Alex Ross,32.99
Popcorn,Ben Elton,32.99
Traitor,Matthew Woodring Stover,32.99
Huxley and God,Aldous Huxley,32.99
Moonage Daydream,David Bowie,32.99
See No Evil,2,32.99
Strawberry Shortcake Murder,Joanne Fluke,32.99
The Dosadi Experiment,Frank Herbert,32.99
Lay Down My Sword and Shield,James Lee Burke,32.99
Babbitt,Sinclair Lewis,32.99
Jerusalem Inn,Martha Grimes,32.99
"Three Famous Short Novels: short novels, Spotted Horses, Old Man, The Bear",William Faulkner,32.99
Glass Soup,Jonathan Carroll,32.99
Bargaining for Advantage,G. Richard Shell,32.99
Chocolat,Joanne Harris,32.99
Down to the Bonny Glen,Melissa Wiley,33.09
Eleven on Top,Janet Evanovich,33.09
Fluke,Christopher Moore,33.09
The God of Small Things,Arundhati Roy,33.09
Letters from the Earth,Mark Twain,33.09
Reading the Bible Again for the First Time,Marcus J. Borg,33.09
Betsy and the Great World,Maud Hart Lovelace,33.09
Dance of the Gods,Nora Roberts,33.09
Morrigan's Cross,Nora Roberts,33.09
Fiasco,Stanislaw Lem,33.19
Sister of My Heart,Chitra Banerjee Divakaruni,33.19
Messenger of Truth,Jacqueline Winspear,33.19
Aristophanes: The Acharnians,Smith Palmer Bovie;David R. Slavitt,33.19
Halsey's Typhoon,Bob Drury;Thomas Clavin,33.19
Something Borrowed,Emily Giffin,33.19
Murder on the Orient Express,Agatha Christie,33.19
Wuthering Heights,Emily Bronte;Emily Brontë,33.19
Hocus Pocus,Kurt Vonnegut,33.19
"Thrones, Dominations",Dorothy L. Sayers;Jill Paton Walsh,33.19
The Gabriel Hounds,Mary Stewart,33.19
Something Borrowed,Emily Giffin,33.19
Mutant Message from Forever,Marlo Morgan,33.29
Blood Moon Over Britain,Morag McKendrick Pippin,33.29
Tolkien on film,Janet Brennan Croft,33.29
Name Dropping,Rachael F. Heller,33.29
Shadow Game,Christine Feehan,33.29
The Life and Death of My Lord Gilles de Rais,Robert Nye,33.29
To Kill a Mockingbird (slipcased edition),Harper Lee,33.29
I Married a Communist,Philip Roth,33.29
High Fidelity,Nick Hornby,33.29
New Moon,Rebecca York,33.29
Spells and Sleeping Bags,Sarah Mlynowski,33.39
Magic Kingdom for Sale,Terry Brooks,33.39
Star Wars,Timothy Zahn,33.39
Darth Bane,Drew Karpyshyn,33.39
The Attraction,Douglas Clegg,33.39
Hot Six,Janet Evanovich,33.39
Galapagos: A Novel,Kurt Vonnegut,33.39
Frankenstein,Mary Shelley,33.39
Beloved,Toni Morrison,33.39
Mistaken Identity,Nayantara Sahgal,33.39
The Far Side of Evil,Sylvia Engdahl,33.39
Notes from a Small Island,Bill Bryson,33.39
Travels in Hyper Reality,Umberto Eco,33.39
In the Time of the Butterflies,Julia Alvarez,33.39
The Pilgrim's Progress,John Bunyan,33.39
Maud Hart Lovelace's Deep Valley,Julie A. Schrader,33.49
The Spook's Apprentice,Joseph Delaney,33.49
Two for the Dough,Janet Evanovich,33.49
On a pale horse,Piers Anthony,33.49
The Rough Guide to the Beatles,Chris Ingham,33.49
Beauty,Robin McKinley,33.49
Sense and Sensibility,Jane Austen,33.49
The Last Wife of Henry VIII,Carolly Erickson,33.59
Extremely Loud and Incredibly Close,Jonathan Safran Foer,33.59
Night Shift,Stephen King,33.59
Guide to Stress Reduction,L. John Mason,33.59
Airborne,Tom Clancy,33.59
The 42nd Parallel,John Dos Passos,33.59
The Diablo: The Sin War #1: Birthright,Richard A. Knaak,33.59
Wanderlust,Rebecca Solnit,33.59
A Bend in the River,V. S. Naipaul,33.59
Blindness,José Saramago;Giovanni Pontiero,33.59
Hard Eight,Janet Evanovich,33.59
Budding Prospects,T. Coraghessan Boyle,33.59
Courageous Faith Through the Year,Bill Hybels,33.69
The Elephant Vanishes,Haruki Murakami,33.69
Little Women,Louisa May Alcott,33.69
Orchid,Jayne Castle,33.69
The Andromeda Strain,Michael Crichton,33.69
Ghost Hunter,Jayne Castle,33.69
From Counterculture to Cyberculture,Fred Turner,33.69
Aristotle: The Politics and the Constitution of Athens,Aristotle,33.69
"Mémoires, Plaidoiries Et Documents",Henry Miller,33.69
A Book of Blue Flowers,R. L. Geneve,33.69
Madame Bovary,Gustave Flaubert;Geoffrey Wall,33.69
Diablo: The Sin War #2: Scales of the Serpent,Blizzard Entertainment,33.69
Mrs McGinty's Dead,Agatha Christie,33.79
Them,Jon Ronson,33.79
Manhunting,Jennifer Crusie,33.79
An Inconvenient Truth,Al Gore,33.79
The Two Towers,John Ronald Reuel Tolkien,33.79
McSweeney's Enchanted Chamber of Astonishing Stories,Michael Chabon;Michael Mignola,33.79
Every Boy's Got One,Meg Cabot,33.79
The Book of Ruth,Jane Hamilton,33.79
Turtles and Tortoises For Dummies,Liz Palika,33.79
Witch Grass,Raymond Queneau;Barbara Wright,33.79
Catching Alice,Clare Naylor,33.79
The St. Paul Stories of F. Scott Fitzgerald,Francis Scott Fitzgerald;Patricia Hampl,33.79
The Lovely Bones,Alice Sebold,33.79
Second Ring of Power,Carlos Castaneda,33.79
